0,000000,"000000's n,a,\"m\"e,",19971223,1738372883,1163267096,-1163226979,40117;274766;11022787622;34566;40706;33692;0;0,13168;18959;15659;26218;6291;1621;44858;30475;35154;7077;37554;31830;5902,31321;14711;14812;15165;21478;18841;17404;13727;33844;25712;32992;24498;10261,8XRz1FEmzowM19Hibop3jLMQ/d3NSVRoBzLr4Urakm9TXIef/SeZ8w2cU7zcWaNU
0,000001,"000001's n,a,\"m\"e,",19921124,1849058229,96175889,-96169234,6655;121637;809494235;26944;27395;6629;32;0,8504;12775;10269;10243;15254;4898;15990;6471;8754;6097;5780;14755;1847,14685;13651;14769;4974;11764;6266;4595;10184;5814;13163;12859;7080;1833,X32LFLO6ZSkjgp28PGaKNhNnL7jf7k09EsKtRRBG0Q+Dwl4vV4KfabhWtL6H6Gj/
0,000002,"000002's n,a,\"m\"e,",19900512,1548094060,1933081653,-1933043442,38211;649526;24819037986;67630;67637;37605;0;0,73439;471;102124;64089;11404;2020;39390;47542;37992;104338;74661;82340;9716,19919;36817;16032;32694;89872;1047;14677;17196;115559;98902;20154;101519;85138,LIxqiQMhV/XFj94cP6UOuIJ7tz+FfSwU98C0/mWcmQg=
0,000003,"000003's n,a,\"m\"e,",20100516,1057404782,346821334,-346750720,70614;39186;2767080204;35637;70902;35175;8;0,2326;1078;1788;1650;1792;5557;3006;5219;4593;2175;3129;3304;3569,1281;2161;1548;3152;2808;4113;3954;1155;4051;4094;2254;4053;4562,7pt7Ra7jY/9y/ZdmSy76shcObVf5b1NJFj9gN1PA/2uobZ+DxPsMDJFYEszt37At
0,000004,"000004's n,a,\"m\"e,",20090313,1386033839,1300944945,-1300904644,40301;334248;13470528648;30066;40350;29130;0;0,3652;19632;34922;38954;9129;19456;43036;18139;20903;6859;32952;42472;44142,13927;2363;33116;44623;12408;22602;35465;30065;19513;42082;24566;21093;32425,4DVXVjzYDCAi4wejGNMNuuZspGV0zBMxxME1RE02GDcVOzYN/VO/BaCr18y0IHjt
0,000005,"000005's n,a,\"m\"e,",19770303,607786269,840509680,-840499437,10243;510184;5225814712;49408;50034;9970;32;0,71715;59411;48612;28436;26585;32196;28133;23464;6838;80780;28947;29257;45810,55273;28135;62341;36719;46948;8340;52781;41962;16991;29315;40576;42457;48346,ZvPjN9hnR7hGGKIQFWu7Z6/CbCFXBnQMkf2LaupsenI=
0,000006,"000006's n,a,\"m\"e,",19700926,754182475,1415377660,-1415369781,7879;164082;1292802078;61859;62268;6924;0;0,6264;20120;3776;12525;7082;1948;17820;12913;13797;9753;15400;21885;20799,17858;17012;3939;16647;9926;16318;8663;16095;8591;1864;19809;17423;9937,5Up1K6RNl+kGurYtPAqfvDzN9kUecKLe+oZVo/o2Wg0=
0,000007,"000007's n,a,\"m\"e,",19700705,1344302359,49588780,-49550462,38318;882328;33809044304;94376;94775;37926;2;-74.67323,39379;20786;100712;69958;108812;91016;105706;22081;3158;102571;34234;72171;111744,106594;110516;553;34475;96122;19315;101644;70142;37728;83659;98390;8775;114415,gqjdmVZ9UFO9WyQ0/nMXucdWeeS3kiXjL0DDDwg+qBKHgGZPTFskAAbBdkVutcRe
0,000008,"000008's n,a,\"m\"e,",20011216,187635080,818504836,-818491913,12923;570173;7368345679;34730;35538;12345;0;0,43356;46416;5216;35849;75558;37928;76970;67806;71577;9466;31889;57393;10749,41412;88674;10286;54957;68005;27545;50195;2081;44785;3817;50177;92192;36047,vwo8YupPN+czItbaxK7YMcQOD3/BbRBaJHci0LaiLdA=
0,000009,"000009's n,a,\"m\"e,",19790502,1738933158,1966737132,-1966680961,56171;79388;4459303348;49813;56216;49418;256;-5.750452,2790;4810;3547;5084;8524;6496;10647;8700;8530;3685;3400;7831;5344,50;12919;1523;4922;673;13699;425;8468;9084;7501;8368;10464;1292,pWP7FlqITcFoDQe9uY9Gu3i87DW/9Fvxcl6DFfLTyHqPlM+MjJ56h27/6rKAo5yA
