0,000000,"000000's n,a,\"m\"e,",19780413,1766811517,1819724011,-1819626803,97208;922209;89646092472;93235;97530;92240;0;0,79454;107230;35702;131262;53163;105301;104144;47889;65767;56093;45609;4968;85627,48482;75725;89232;114135;72948;89101;79234;111009;4349;79864;115522;26105;16503,Q0vreVZqnW3EJR0nj5qQAUC4LSj0nk+8CzfPZCal7R/U9736Sh9GzM73oMMbYqle
0,000001,"000001's n,a,\"m\"e,",20091128,2134145082,1380187926,-1380159957,27969;727836;20356845084;61716;61905;27929;0;0,46449;91448;53856;10876;104431;6050;15337;68366;104883;73744;75840;27261;49295,38340;41377;9153;107985;44947;45104;95612;72820;19453;52175;100154;34245;66471,zkkBuEBleOmAGkXehhu3JWQWdy/DDYNyMu749M0Pb9WL8OlqLyGaRBd1wbfGuSVp
0,000002,"000002's n,a,\"m\"e,",19840725,1481176194,411313383,-411234942,78441;569956;44707918596;14452;79434;13586;2;0,28958;35572;55910;42815;55012;31565;50080;15362;39107;68601;63032;56608;27334,17187;72268;74764;61896;4045;24012;24952;40636;67412;73651;42189;28092;38852,EDGlMAb4Be9qoSAPY3fhtV77CWNhbi4gvWZ17ZyeTTCA0ALv45agkVHE6vPlob20
0,000003,"000003's n,a,\"m\"e,",20000219,403941697,1188899939,-1188828698,71241;461835;32901587235;39737;72126;39610;0;0,24038;46257;59026;74569;8866;38095;13379;16365;28166;51016;630;25989;75439,65466;17946;19065;57096;20253;59607;25095;40736;41553;15418;15222;17325;67053,WgyyR/pzXy3joY+fTOjUtGe30lakb5YvnFUs9QdlAGiQxdonyn8OJvfzLFAqo1bz
0,000004,"000004's n,a,\"m\"e,",19990804,1378684032,1699619073,-1699569202,49871;503323;25101221333;91923;92516;48985;0;0,23838;86051;6086;14832;71965;27049;51859;44331;74755;29029;10045;40824;22659,29960;43799;57223;60136;27486;10283;11311;72796;39134;56402;74021;15594;5178,WDWUJSUXlp4GBqmb3od4zngLDJQZ1c6eDVauw1r3inxWLfn6idxAE75htmwgKOAN
0,000005,"000005's n,a,\"m\"e,",19950123,909880751,1893635334,-1893559533,75801;415004;31457718204;42637;76256;42149;0;0,34498;78733;13388;6919;6640;1658;11521;41976;94143;14485;53828;21030;36185,21221;54609;19125;19050;46425;23167;47636;51751;22865;19832;506;43680;45137,P6gX9atRsyQus8GFEX3a9J+hU97z8B5/eqa8ueA8i82pqomJpPM/j03dWaHGyIKv
0,000006,"000006's n,a,\"m\"e,",20151217,1298108065,143701587,-143611019,90568;299854;27157177072;66168;91527;65335;2;0,22017;9700;1800;4528;28760;46514;31028;27995;30184;40125;8870;3075;45258,23411;5047;36524;5274;33210;6619;51362;22736;6503;17856;16370;47409;27533,nUrfN+KB3Y3HGTCDrR2Y2nFQbcd8OzYgZTCbZOjOfCJAM4PaS2WTaZRz+1gzkgzA
0,000007,"000007's n,a,\"m\"e,",20051014,2139565179,1038750068,-1038693657,56411;110085;6210004935;38017;56457;37762;0;0,1862;11893;4709;3118;14166;11615;11823;5880;14150;9159;1274;10286;10150,13624;16521;14482;3754;2993;2683;6636;5824;14734;12382;3781;1740;10931,EQfLv0B6uota2fyE/JKMpd26lGDYJUuwQ2xicwf+CiPyOvMNt4YHJi2VE2Dl+COf
0,000008,"000008's n,a,\"m\"e,",19880322,234958100,181004367,-180955073,49294;572983;28244624002;15898;50103;15050;0;0,68687;59535;30777;17270;15922;50193;55755;32683;53926;58752;63905;51813;13765,67526;93587;19445;117252;12915;96581;68900;32276;1209;9508;12438;32165;9181,oaZIpRbwFBtjwrta1oDgR/q5jJppEp9npxUKO0Klh/oPkfoumcmyQrqCxso6+vPF
0,000009,"000009's n,a,\"m\"e,",19891002,611532511,870774224,-870729784,44440;834793;37098200920;28484;45236;28420;1;-86.86715,89199;104230;104195;79312;65736;48232;1291;47881;26842;105100;52435;67185;43155,48098;38907;101408;19021;8949;104705;129987;103785;45746;141199;20780;6090;66118,20wzU607iJcqHgHLIiywwh4FjC5MM7SEyMxrGQumDpk=
