0,000010,000010na me,20140629,1551783225,616937630,-616919850,17780;844343;15012418540;25556;25584;17268;4;-28.49838,103313;94992;30380;53232;17979;26470;115466;22594;12966;42021;109780;93514;121636,45545;70884;8683;30445;41171;48315;122455;14078;115530;114045;32214;91983;108995,84ntcuqACZVZxb9zBTf+JjPypa4zOVpbba3nRCsr6qTFdCiU2PR+UyEejdQgfuba
0,000020,000020na me,20220621,1800231567,1260614703,-1260540901,73802;359532;26534180664;18627;74164;17672;2;0,38448;28775;38091;28851;34153;1417;26788;40411;1444;19244;33244;40927;27739,11728;53318;14225;32705;18170;16785;63862;60315;226;49441;23317;11647;3793,XOqMeFTYjDbBFYTbasmljLr5ddXlGO6ZVRee+HcPgno=
0,000030,000030na me,19920330,790108783,335758808,-335708885,49923;726926;36290326698;77493;78077;49698;4;0,68084;113200;13922;11496;34570;147388;33407;35743;1171;11750;31712;68903;155580,87599;79584;62405;9638;12358;79836;82387;84884;49481;45853;68197;40856;23848,s5H7FFk8HZtCSzn+/X4+LyGmuq0GvUdqGc0seYjcstGrfs/NohK0jRd5b8/Ovphn
0,000040,000040na me,19810427,1170006794,1461510653,-1461489568,21085;263295;5551575075;73898;74821;21070;0;0,39465;9240;8924;36562;1881;38567;25751;16608;5118;41641;8576;21264;9698,27053;3942;20825;3940;37265;11504;26983;37613;7518;14776;27090;41096;3690,y7h+Tdm9GQ5Fa9N+jcxLHHh1yzwf9U5IN9lJPMfjXN/cmgAWZUP2Rb97IHgQvZmF
0,000050,000050na me,19880918,1141884441,1744192320,-1744157379,34941;142542;4980560022;28003;35334;27343;0;0,9728;18348;7418;16580;1841;7728;3838;7839;17446;5311;16295;11745;18425,10085;12225;10985;1119;12832;10975;16160;11115;14571;9617;13967;16305;2586,Slf4DeE8/Jb/CA10DKmGJlY84kGps1ResHA41YEgtoB8l7oYfj+jTcjZp06pKJvY
0,000060,000060na me,20230917,1147745431,1655064928,-1655003754,61174;579229;35433754846;78987;79770;61115;0;0,51615;66225;2512;15882;21540;61993;71865;42951;32911;11945;45748;67316;86726,9365;67131;19350;62209;1778;19044;38009;61390;34454;53645;84822;91116;36916,A2igX9aPqSND3noyFeOTaCXtcnX2h80Yz8jROCPXtj0jopr5gFtcRX8hQW9oLmP5
0,000070,000070na me,19880628,1335343696,579196143,-579147070,49073;985877;48379942021;5217;49601;4874;4;0,7695;116300;82106;54799;174895;77664;41305;138247;91958;84485;12838;88001;15584,77918;27624;147469;166475;36018;187079;39483;31883;29207;44678;164452;2992;30599,djZR2FgPaVzP0Hp/Ec1zvvhRqMN/3OHr3qsKE26xQTM4lvJg/238QnFrv1SEKjv3
0,000080,000080na me,20130523,1883537835,208088511,-207991584,96927;769428;74578347756;40004;97883;39063;4;-86.38297,71722;108655;61421;29103;17669;101847;49192;61205;37312;25862;64003;101798;39639,33882;84009;19774;1995;120061;95815;112036;43831;70210;32484;89884;23957;41490,dBYgk0bn7CDiMFLQGiUabo9fhwF5yaoa6dvcbqNlobMu+gEXgjuEckTGgx/57lvw
0,000090,000090na me,19920207,1049825605,69858425,-69845854,12571;79523;999683633;50631;50939;12329;4;0,7412;8054;607;3335;8172;7927;5968;8868;6848;3690;6019;9238;3385,2717;11025;11623;129;3221;8405;634;7820;9508;678;9637;3227;10899,knLzCIwrF1uB6sMkRSqqZmgccbIwlgTRkT+jhR+2K8Twg4sQ1GxBZx5/IlJKA6Dy
0,000100,000100na me,19970830,449762406,1554106451,-1554081306,25145;725716;18248128820;63075;63332;25032;0;0,33190;101390;51969;17393;71953;2296;52236;10987;97170;89231;86259;20958;90684,22229;66936;39378;128270;48080;13345;36101;113139;88108;30834;3184;106523;29589,qvKlw4hw21MdjwbaWVxaTl/HLU9z6JfzYIjFu31dpDqbA9WkGedrBU3M4dvgLOO0
