0,000010,000010na me,20211124,123650618,1903996959,-1903977123,19836;837313;16608940668;66593;66623;19184;0;0,82836;78539;49394;68349;51741;1838;82375;74018;106884;47938;23007;82768;87626,35500;97492;99578;90114;46606;156968;3234;1860;54284;58737;63000;87067;42873,CtqpyZ6FFeuTArmGV8bUwlV3UjxH7uyDalATQ+hHgJSj5mnFWNPYPcTnsnzPKHBW
0,000020,000020na me,20070304,596251564,1074225505,-1074193131,32374;149680;4845740320;26336;33067;25643;0;0,18094;6636;3478;16332;5525;13588;21115;3348;11644;7624;19775;4825;17696,7111;14521;2350;19348;17339;21471;19256;11156;9371;1563;2181;5479;18534,SmI+gced+Ey9HxlmtdaEGwR+2Puty6nXW7qmUzQDONw=
0,000030,000030na me,19971012,398919261,1461661353,-1461640150,21203;385629;8176491687;52954;53027;20541;0;0,26726;34206;44293;61701;32075;1481;15635;69355;3311;52190;3694;40339;623,66209;15404;35780;2348;61247;29135;28941;34576;17671;5642;39152;38767;10757,qOwZMblhe6oDXLGqlZTg8cbvg+I1HrolQXBNnjtZYwLXyD7WDj0AH6ldqYaG7sTb
0,000040,000040na me,19800508,1024338879,756561518,-756477291,84227;505417;42569757659;86055;86619;83780;8;0,20809;91681;43121;70680;23615;52734;1994;45830;16274;22379;47291;23526;45483,62505;44454;17966;22423;88786;24665;5859;29724;88225;16201;20719;19120;64770,4nVau3FeZKdC+NvmPQshlZkTcKeTrBqoo/iAFoGKd5E=
0,000050,000050na me,19980804,430029492,1635671520,-1635622573,48947;537092;26289042124;5056;49448;4344;32;-77.97024,38559;61433;15351;84132;20369;53999;34638;28752;59112;49909;1478;58498;30862,66434;32098;47849;23669;17207;35996;24642;75371;21053;50819;53281;6294;82379,IDo8ZD+sW5glrns2psLnpWITZf+3kg0BLTqQNQMszVfP2ap4hQ4WvJE8bCbFLuYe
0,000060,000060na me,19860207,1472249622,419176298,-419078611,97687;380106;37131414822;53507;98610;53126;0;0,25073;36728;14227;38364;32675;26272;39164;25431;29478;31921;37022;39113;4638,11213;38968;18706;37998;12556;3971;25001;16226;13786;45301;63121;28992;64267,+VANM0nh5eEbFc6/TlZtrYwqs7FokcmxoR7AJ7GcSEA=
0,000070,000070na me,19850826,286528857,1501532624,-1501526230,6394;905247;5788149318;11201;11487;5422;0;0,69212;94318;34580;66140;68758;91699;66978;88191;85301;26490;98907;61173;53500,83638;92743;128592;97208;42497;3143;68556;45305;19686;53472;54653;103555;112199,FLA0bjnPYmpXjNGBqyngzhQI5vUHGlaGvPBHtE2Gc4G0RsRRTaUstkE7VpRp1pRd
0,000080,000080na me,19850522,1829316434,1275405017,-1275344435,60582;383271;23219323722;52520;61456;52325;0;0,22880;13567;35649;25667;30654;38619;22208;54396;43063;29708;21165;12432;33263,47700;2911;16861;46351;45735;18341;20706;25539;24972;44433;41344;39394;8984,jZkiI86XLUsOfydF02yIh1gNtRzxzx4giOYoRPd+zLUTy6aY58F04lMsEhtE8WL2
0,000090,000090na me,19800612,586588743,517258482,-517183480,75002;765712;57429931424;11558;75408;11416;64;0,21833;95633;57653;96389;1778;34842;78031;98989;48483;68287;22473;87318;54003,26146;58386;97596;85852;100493;36332;86517;29457;70702;59371;28251;80697;5912,aids6Z06jhsd/nTOLr8e5AzprdlaMTk5OCsgPIFVXFU=
0,000100,000100na me,19930620,1918881710,736424789,-736333843,90946;277109;25201955114;6077;91673;5459;2;-95.71909,14107;15930;15325;6901;27795;35109;14083;5299;35880;35124;27520;36939;7097,7356;25378;8107;18062;23593;21617;23371;16363;12936;7996;41262;33415;37653,RA/2K3K+2Asp6Gr9WToV3aeF8C7J8DecRCBDu80mCea+i3dJHseeIovWRuo9rLKD
