0,000000,"000000's n,a,\"m\"e,",19930713,1103974361,754250702,-754209860,40842;952005;38881788210;2633;41532;2318;256;0,2278;69069;78907;78933;93059;110515;68639;40644;98532;36465;133098;30732;111134,105650;45922;83528;39762;73679;101747;16574;96951;90447;60898;72975;92906;70966,LqulIob79G62i6HtjukkARoP1b7oldwOu/tSvhgmQ94DnrwtNEKPibwSSkt6/XA/
0,000001,"000001's n,a,\"m\"e,",19820904,502116707,1975872245,-1975794887,77358;552991;42778277778;53092;77463;52561;0;0,4743;46021;84306;70527;27416;2733;73161;44640;4975;10047;39426;86828;58168,3620;29697;31256;60846;13985;24156;64875;26051;78694;76256;63906;3783;75866,95l0NfdXA6BFaf2yri1Rb/LKg9Soao1OD0ztzKyaOLk=
0,000002,"000002's n,a,\"m\"e,",20121204,725247566,1838285118,-1838213544,71574;913714;65398165836;74357;75020;71423;32;-57.24313,89169;155863;90007;17435;10445;47555;72180;79954;59140;126191;38176;32509;95090,47956;96399;116822;29197;94133;71828;9073;61004;124756;76430;39903;103141;43072,9j53xOmQ3m2+mi9Mk1KEiodeThLp663rWoxZTnEr62vojzB00oNK+/NOwcnYOIJz
0,000003,"000003's n,a,\"m\"e,",19930828,722460607,762979105,-762908114,70991;155793;11059900863;66409;71619;65672;0;0,21067;16189;4910;18468;1120;13762;11882;11099;7792;17828;308;19568;11800,22162;18980;10141;9428;8013;5542;17057;12312;6990;4833;6543;16895;16897,q3Hbp+IH0Y/gXyyl+VSh4+3TvZ9tNDXTi5CfHs1wJR+hyi3h4QU9EWFLr/4XFwlo
0,000004,"000004's n,a,\"m\"e,",20190407,236269977,1374796607,-1374787046,9561;516007;4933542927;60194;60646;9164;0;0,31208;3998;1284;58037;57159;1214;60540;32726;66302;89055;61424;9547;43513,52783;26266;24680;27669;48150;41464;33070;52539;42576;88185;2257;31477;44891,49a7WV3enhG2tenpqQf4KMepIZckabJZkaTnropSVSLJTwb0g06pxe791Dj354Xo
0,000005,"000005's n,a,\"m\"e,",20040128,1728081388,504985483,-504971651,13832;14030;194062960;56899;57285;12876;0;0,688;673;1406;1238;1235;1683;1731;1042;808;272;1092;1191;971,761;1691;629;1960;1991;353;780;1733;241;2038;414;109;1330,dF407LapkPAjbsPtijeal0+d3JYszEYc4+eqSMWH9sC5U/HUyUbvoGfRUvdtinHE
0,000006,"000006's n,a,\"m\"e,",19830809,135455232,1038221587,-1038194955,26632;29348;781595936;18957;26762;18575;0;0,2949;1617;2668;2437;1267;1860;2855;1535;2935;2365;2645;2731;1484,1853;3623;2710;1872;3491;2825;3023;1229;1778;2712;2939;300;993,GxRXP0QkljpYVReSGA30r1865TAEEdKLCtVMwBZODGK1bW9skn2hB1rHs5DaQ5vJ
0,000007,"000007's n,a,\"m\"e,",19730626,252113510,460966640,-460868216,98424;486358;47869299792;50974;98728;50444;0;0,55823;10958;16560;53738;55872;67246;44757;8197;33867;18341;56522;20808;43669,46535;44667;52349;23980;51998;24309;42026;32655;60383;8801;45409;10479;42767,I/DLAHNWOwd35hFBjr8CrTeFJz1bW9IBBeLgYWAUAD62cHS7yPUdsHrcxJcfNotK
0,000008,"000008's n,a,\"m\"e,",19841003,512349796,1895475163,-1895453699,21464;464359;9967001576;48670;48945;20513;0;0,32618;12804;72056;58826;49765;44655;20300;7864;28371;16705;66694;20951;32750,45986;18625;12463;44752;14553;70815;38660;77077;2901;47613;51872;17223;21819,nVIJ3Y9Ay19hMzw/9pG7K73Ippe4TWaZiM5uZ5+slqxmW3I0JLxDA1Rn1XMuRLMj
0,000009,"000009's n,a,\"m\"e,",20001122,513145335,652393297,-652313303,79994;680804;54460235176;57140;80350;56957;4;0,33577;88645;62863;93475;17963;71620;69543;39893;22220;30819;26062;62764;61360,6270;133058;13676;10007;142345;3819;59586;84337;49525;85819;59505;27128;5729,eHLB+7ANqTzn3Dvy7Jon78owH/HUkdAFl0wd3vzLCvWoKKBOHNkGw569f6mEwKwU
