0,000000,"000000's n,a,\"m\"e,",20100921,703632399,297765552,-297738341,27211;617994;16816234734;53360;53519;26282;4;-63.17392,2007;108608;64970;20683;27841;16251;35874;89952;36370;52023;89244;65431;8740,23128;26186;17542;105574;25890;56182;99436;107061;17146;62775;69973;5599;1502,MUf52mvlhaTCgjYXQDjul9g3SdxhP1lpUBbcJiUhGhc=
0,000001,"000001's n,a,\"m\"e,",20210101,1941988605,1663966638,-1663947515,19123;81511;1558734853;25363;26308;18773;0;0,7913;7842;11132;975;9333;6400;6570;860;2127;7561;7351;2824;10623,411;6393;3761;12159;2020;5152;3907;15056;7503;16851;2417;4191;1690,FWf4dDkvMeLu1AGByTHpdedZN6JoLtWserFeA4dXpiW5sIrvOZGEaUipqdJ3YNaC
0,000002,"000002's n,a,\"m\"e,",20010101,100245197,338084671,-338059473,25198;396914;10001438972;87205;87451;24200;0;0,28385;58515;8823;41359;19785;23007;4703;22655;58231;24526;46360;7217;53348,19929;46877;26395;40564;2673;41907;46189;12847;35198;40975;41307;35294;6759,5eUMaItPGvsyDCB6iIzoMqpWGzzeJ4/lsgNTdXJWL1lSxTxb0SRkGp4gNzhuQivI
0,000003,"000003's n,a,\"m\"e,",19950413,1971528416,2039990138,-2039910325,79813;483227;38567796551;41014;80062;40479;0;0,16610;36755;28789;64433;56143;52343;3789;441;48782;31592;65007;36052;42491,18564;65052;3726;17941;13191;42223;25890;69896;11984;28093;89722;17594;79351,WDQaE9WR6IRgKkqg22Y2SX5K2TvQ4mExY0U2clOfqrLaAaTTYFF/JI9jJLZnpmK1
0,000004,"000004's n,a,\"m\"e,",20150308,910916649,359942532,-359939855,2677;508742;1361902334;52576;53160;2280;0;0,83959;33725;7261;1054;13367;17500;60670;8853;31430;63278;50693;75764;61188,25706;76606;20916;10989;8413;20911;15225;12332;25594;47932;79319;101022;63777,IyXzzfYdQ9nFQtKnbUtCnYekQsq4l6dOcYuySMGFwzy9uqn8ALeVeMf6TRDOIvZ6
0,000005,"000005's n,a,\"m\"e,",19890928,1801797861,1561079656,-1560983657,95999;490000;47039510000;40605;96143;40475;0;0,68271;11336;13677;31319;7602;3787;2580;98821;23067;62868;101796;46716;18160,31936;61849;31495;38697;14818;27709;45356;56742;71390;23516;1387;40871;44234,XW2PNZ0DPjbV8/iGMBIrUwv0tKjk8aMjZdlcDAWA11lEW6tbGh4cU44uYGEkq1nl
0,000006,"000006's n,a,\"m\"e,",19761008,809899990,881060466,-881024178,36288;542863;19699412544;46227;46987;36059;2;-79.39138,108261;87067;14833;12621;10730;35422;28122;20802;3853;20721;51033;47040;102358,34202;55376;59093;47861;55986;60493;44593;49765;6882;47508;30938;10022;40144,/D1dA4uj1G/PNim63Bj5lQ0WelqrjBDRw6WoU9Qkv1k/bvL96fiIYNbrI5pzT1fs
0,000007,"000007's n,a,\"m\"e,",19950928,1863058433,303483753,-303462206,21547;701990;15125778530;22689;23317;21245;256;0,7184;30423;60967;51530;83327;14470;122232;42507;13833;55777;56102;106801;56837,48731;96597;31921;55467;38276;28997;84848;2119;62091;93087;43961;78094;37801,e/yPxFNZRmHx8UwV7yslMspADoZgho4++ShDQuee6phBIAPxefWyl7jRbY/sQdCz
0,000008,"000008's n,a,\"m\"e,",20210329,1793988853,2096625299,-2096541636,83663;179153;14988477439;14013;83886;13891;0;0,16285;12736;17327;1504;21193;3950;13101;11973;22029;6054;20462;12681;19858,6943;29084;1996;29965;13326;18427;22752;13887;9605;1331;20233;9318;2286,Efu++GFJbUVwJ8lAdhaNp+pjXcM6xdf+7jgvQq+Wu21TveBthJNEGPURQ4f1A3WC
0,000009,"000009's n,a,\"m\"e,",20151027,785061320,596906912,-596872962,33950;603684;20495071800;24276;34686;23999;0;0,90555;677;33962;60484;73317;59181;24546;23729;25142;13557;96684;40019;61831,7572;63625;17406;67419;46300;40126;38921;19336;30613;77863;63028;50760;80715,8sfRphHSREvbea+iZrKBgjOeb4PXgAUsKvJSbycbvaSfTy1h4O5NK+8eIccdH/QH
