0,000000,"000000's n,a,\"m\"e,",19701201,101938806,1568762116,-1568669824,92292;597759;55168373628;76203;93106;75676;0;0,105154;14666;12986;40091;12055;71664;11011;20851;102123;13362;96253;42933;54610,38826;4454;61030;35897;71355;6335;67165;72075;52220;44872;33436;74184;35910,bvStCdkCF7vuJ2jdFBbDUvbv2t0U7mhriLBkb9P78klvEOfZmDwYcaYFYFlKSnYc
0,000001,"000001's n,a,\"m\"e,",20140208,1456246908,1779321369,-1779256752,64617;388160;25081734720;72204;72957;64083;16;0,33777;32517;34986;14081;30127;37146;36472;2030;48396;34232;24030;26492;33874,6155;16983;52967;27458;43020;31290;16965;33014;41614;23154;39007;30191;26342,68PwveI6dPMiVZikD9B9x2/WClrogpw4mPiOy0QQKtT2qm8rvulb0cBWKtPG8M8e
0,000002,"000002's n,a,\"m\"e,",20040218,665283758,875676434,-875660680,15754;236790;3730389660;86705;86824;15498;4;0,11090;33233;12718;9720;40447;23255;20296;13268;339;26995;314;30058;15057,28144;10158;27431;28817;32358;9503;32532;8824;2098;25827;5609;12060;13429,ilw5qoLSrF+HCoX1nJqex7q1UqPEkat9ZCHad6668daiw7svu4DfdnrBPpVq4OJQ
0,000003,"000003's n,a,\"m\"e,",19891006,1755702984,1746376872,-1746339940,36932;433405;16006513460;28210;37365;27265;0;0,40714;24599;17161;18669;61953;11368;3254;39707;53227;26683;40714;60490;34866,62541;1702;17726;19920;71329;11745;42963;15441;1063;10306;65343;42988;70338,jZwqX0q7rCb8s91pp1wD396qE+gwZ6MKXWZKgpu4vuoojXlm5B6aqxny2/eEocwu
0,000004,"000004's n,a,\"m\"e,",19870622,1092699892,1399704260,-1399664257,40003;279551;11182878653;58244;59028;39071;0;0,16884;22726;25865;11963;30264;8110;16389;35455;27858;27081;17247;3248;36461,37045;5695;163;22885;36981;40480;17769;29111;11592;18835;33814;1645;23536,4O2Rh/Qi3BvQ59RvSs2nR1q4CX/BBQf5ot4SAURgxf2JjRNRCDKnXOYMwp14SwNX
0,000005,"000005's n,a,\"m\"e,",19940817,2078944109,951638113,-951553536,84577;152430;12892072110;85404;85416;84313;0;0,15310;13915;15357;8283;8642;18806;1298;9426;3250;2519;20880;16976;17768,14164;10262;2280;26573;1814;24040;1463;5615;5723;26162;7726;8503;18105,r36Nzbu6yrkKqVto2PHsAqhyi6f+4fXPJ77r3YASLiA=
0,000006,"000006's n,a,\"m\"e,",19980224,1113442285,1960566249,-1960477673,88576;225862;20005952512;46643;89399;45807;0;0,13300;26159;13703;15518;18665;17150;26119;8160;18688;5763;24605;24833;13199,2329;29886;33783;37269;14386;3853;13991;15951;22999;13078;646;26496;11195,R3jgL0GAAyHf9FYMAY1Bm9Fhu0qtZWwBJwhqLnMlP3bAAkmz97GL2f4skA2i7zv8
0,000007,"000007's n,a,\"m\"e,",19950121,1005074109,532397746,-532332410,65336;27144;1773480384;4014;66185;3522;0;0,1046;2583;2644;1343;2322;1643;4511;1719;469;2400;4083;184;2197,721;126;2348;2107;3393;4002;454;3942;2464;2012;3874;1541;160,7+hxINbCXCDYbZW8XqRcuKiBuQOXYKnzAs4gPpvrBiYkNUpSgUlZpjL6lDVYfopR
0,000008,"000008's n,a,\"m\"e,",20020505,48926153,2090970013,-2090951291,18722;115594;2164150868;96728;97059;18312;0;0,8499;10533;2248;16475;287;12402;6005;6280;13848;22006;6600;2001;8410,3927;2402;9993;1971;11047;16515;1511;12118;1819;12627;16822;8022;16820,GVKoQRiTAmKQfDEON6VUgbW4TSTCIYkI09RrkBTI9FFoxc+ENzCPtF9EImTUwLRh
0,000009,"000009's n,a,\"m\"e,",19740405,829033789,1991820892,-1991766409,54483;616084;33566104572;53222;55110;52878;0;0,12445;38867;13157;89117;66099;65780;31398;95672;2726;9365;99463;8920;83075,83558;60665;85261;70789;48067;3054;85529;21235;67885;13747;16028;6503;53763,9BqfYeh5eY9Fg62nh7XfjcX2qbiGhTpAF7GO6zoy9/8UPMhF3W0KFcZTxtoCyR+s
0,000010,"000010's n,a,\"m\"e,",19781008,656473295,2101683831,-2101652975,30856;508376;15686449856;62491;63221;30160;0;0,13977;73764;57006;21733;33714;28335;13367;51242;64115;36762;64430;8885;41046,23614;50368;60179;10770;23222;56137;36969;32510;17591;71597;58943;7315;59161,IvOmUXdnGC9MmVV5Xna+scQhB9r5OHLly9Cc+CEO/nw/pCEwMcGFBgFWSojzvcGx
0,000011,"000011's n,a,\"m\"e,",19700219,2030104301,1571684325,-1571635953,48372;823767;39847257324;24573;48761;24280;256;0,122440;24820;74858;61921;4494;128581;36455;86399;26545;54260;37304;127174;38516,63253;61878;54666;123079;1243;75549;124427;2297;126510;25059;85394;49870;30542,NscDw6hNGP+7vsGvIYoDnktzfcI3tc7/yxVUwpfa9nDyNYwmSH0ARhVmnxiilmfi
0,000012,"000012's n,a,\"m\"e,",19720811,819992393,558172913,-558124924,47989;807585;38755196565;82802;83525;47094;0;0,113173;86990;32895;55117;52345;113371;35107;70009;80483;60439;1237;76780;29639,180;109629;60823;38342;33370;63845;115178;132823;208;125312;13518;108083;6274,nYPmz2PhnIEFDFC5jUsbTu/ziA5i9nes8eCZ5cptHUHBV0PzuDCHRFzM4XN2iA7M
0,000013,"000013's n,a,\"m\"e,",19750427,881996776,1582184072,-1582123601,60471;620583;37527274593;57460;60562;56969;0;0,62350;60264;49678;12339;90572;65751;34191;46771;12972;33688;53418;63931;34658,40922;1648;49489;43624;38692;87334;80301;87166;73547;16186;60672;36118;4884,uN/SzsNVsj/voS8IVrUyJQoaD5R2fHNH3x2mrSUvDKRt3U4DuaiyonkNPCt67L5G
0,000014,"000014's n,a,\"m\"e,",19760312,1830980760,173733915,-173639513,94402;482075;45508844150;92083;94557;91455;2;0,52073;7898;33763;9345;42984;34380;55472;51459;15176;24276;36676;67933;50640,3436;5445;40519;32608;45082;34406;53421;29380;53506;44902;57005;50701;31664,8LMI00NyJMvAQMRc5+vaMbrfAlAKwiH+kUzIwpn0jCbHUHaplEVE4zxAvbmaVSQC
0,000015,"000015's n,a,\"m\"e,",20000702,428535001,967857354,-967813063,44291;228397;10115931527;9157;45189;8840;0;0,15326;39696;34533;11202;19497;638;18784;18801;2085;22425;38755;5634;1021,31065;9111;22453;32211;33282;8988;11087;31155;13500;19591;10761;3178;2015,pbb+GAoa6O2HdqyGyVcAf+TJO3VYAr0swTqx03TgSjI=
0,000016,"000016's n,a,\"m\"e,",19920229,600657567,1683341100,-1683312489,28611;255625;7313686875;62965;63611;28121;0;0,28425;28107;18719;4106;33932;1521;17097;27080;15989;35874;15225;15985;13565,7260;29484;6818;35618;2560;33426;34205;35932;14651;18987;6469;14754;15461,zlQW6+sYbVMmcB/rMTjH+ula0WLvbA3oU5Qgu8e+2IU=
0,000017,"000017's n,a,\"m\"e,",20141023,1423272113,1670737687,-1670646447,91240;126985;11586111400;28851;91883;28083;0;0,18924;8555;17033;7999;5592;8816;14293;2727;7979;14702;13620;5078;1667,18375;1575;12089;10917;10740;5881;13894;6087;3663;5676;13216;8333;16539,PlELMfSCIpsDW7osWFkaknAKWu5iJwfQWYxnK7jcTSv95HKOQwgK2MOGIB4P/wTB
0,000018,"000018's n,a,\"m\"e,",19820224,1962438370,1069159810,-1069094844,64966;676308;43937025528;75060;75699;64747;0;0,91560;20531;80868;77060;61650;36787;32241;17066;56248;89068;21786;10220;81223,82438;32382;82814;9131;54380;46755;24091;83662;12686;13282;111556;46652;76479,vuXPNGux4w21FHZJQ9izSlyKc4SM3902YKokwLqKJsiRwmkIKd5PVpSu2boV+TpC
0,000019,"000019's n,a,\"m\"e,",19820819,1356501039,1581650544,-1581555168,95376;52523;5009433648;2707;95397;2305;32;-7.475348,7262;7446;6424;3431;374;389;6714;7676;2077;6436;657;1794;1843,6960;4922;1335;6078;3484;1554;4971;466;5525;1951;6494;4043;4740,jvhliUyxRQsHdSU1lV+HQYN+0HGE3VqEExmPzqhWkX8qrj0fs6DijLYyz8xCdtbh
0,000020,"000020's n,a,\"m\"e,",20011004,1133181133,1618412775,-1618394659,18116;810742;14687402072;69070;69711;17723;0;0,20419;81625;117995;19042;79563;34838;21252;83094;73567;68280;66057;49201;95809,29974;87060;20683;97999;88693;65972;42041;14195;67800;95044;91644;42365;67272,HrHDsIJtniyh261WOzKOvAczfuLlMwWJ/g3wmJfRa1pGvHtFExmKfFmSznop51OD
0,000021,"000021's n,a,\"m\"e,",20080208,392186323,191063905,-191052043,11862;131261;1557017982;45010;45835;11448;0;0,11796;19785;7351;12881;9012;20666;1474;15289;7388;70;5516;14367;5666,14356;14976;11673;12373;11880;6371;10494;8129;11960;1642;11686;303;15418,LY2aqsBoaYdOT6PD4S6LP7TAYUdumPcQf7vYvPmFvSWk2fNTPcn+oU18iIBvu9f+
0,000022,"000022's n,a,\"m\"e,",19700517,1284295473,1090078163,-1090063850,14313;784542;11229149646;72671;73663;13653;32;-30.41818,100983;47388;39270;84070;11729;162249;96103;142500;27131;3465;7868;41927;19859,39964;73807;6581;257;52304;112524;84692;85900;64712;61642;45080;103333;53746,DGL01T20NWGa3lylMZBOM6nO1eBjGNBEnf9VKSJcIUrKzqdAihxb6iSH4MoKd/dL
0,000023,"000023's n,a,\"m\"e,",20150929,411708419,605321050,-605295109,25941;621852;16131462732;95711;96169;25333;2;0,44442;75624;50972;45261;15859;20130;49582;83834;79672;61974;40072;13572;40858,51819;77266;16231;63219;45737;47018;4188;58857;66193;48098;47276;65323;30627,s6arhG3Qu+lQ5C5b4Af3UZFQT+yWSn2n15fCsLGpNfM=
