0,000000,"000000's n,a,\"m\"e,",20060301,1635557500,1787408019,-1787335142,72877;568254;41412646758;75060;75974;72016;32;0,54803;18291;57684;49071;63615;67742;9947;10071;52871;62334;42455;33545;45825,63173;16124;32378;45240;28780;27100;44999;78678;62075;8145;52143;29121;80298,IaZpeKAhNKAxEdwkPbqHmzWNWS72pBMDiW3fKFJFw1gETOg9omMMDz3pPs8iYaDO
0,000001,"000001's n,a,\"m\"e,",20040107,2027226557,1969548890,-1969484146,64744;413500;26771644000;15338;64911;15024;32;0,10613;44538;36512;42820;16814;50402;58144;20027;33917;53338;11692;3961;30722,24916;25874;36126;16923;56327;55262;64726;8816;5269;17461;56800;32490;12510,TLZe7l3jQCCq7fLvsQjwmg6ccYGG5S6NFq/vvuCMWAw6ZJBDrUCXZBs0Z9d2vKxo
0,000002,"000002's n,a,\"m\"e,",20120906,14116273,1345363046,-1345326591,36455;422458;15400706390;11442;36602;11020;8;0,51047;41919;18090;6050;53233;53432;3384;30842;54582;21193;29458;39908;19320,36317;54054;29958;36635;24616;37733;6265;30170;47846;16007;6490;38491;57876,GfQ2qf0YLKHMwOhCIZDlc6qMXttSYSPKuUqJ3++B21AEHs4ScQYS5Fz/cK9ZeVrZ
0,000003,"000003's n,a,\"m\"e,",19850304,497131705,1762216394,-1762209114,7280;585826;4264813280;65268;65373;7136;0;0,67716;56858;73022;17527;38725;2826;84830;3788;16944;79529;67092;76604;365,47364;65021;57897;16;86539;11376;29481;100442;35405;16078;47453;84685;4069,ofGyj7jpJOESNVWkOfifRPYuK29g44xXyQALHaP7dGyjn/PJ1KKpMs6x3ITJ1T01
0,000004,"000004's n,a,\"m\"e,",19791118,1320231438,1538887832,-1538821783,66049;830368;54844976032;32393;66467;31707;16;0,139546;38217;41517;12077;105889;117848;16870;52495;2657;38923;107287;121259;35783,90207;108756;55710;7165;54218;150470;55861;67513;46255;68989;56367;35519;33338,ffPiw3S/GBh0weaIevDRppav1J2eWj7d6gZacldvi32/8eEH9J4hU6vha6L1cWya
0,000005,"000005's n,a,\"m\"e,",20060729,1092544128,970040803,-970016874,23929;613041;14669458089;6598;24102;6453;0;0,96560;64565;2780;72385;14885;26515;102871;52738;64651;41710;1157;48754;23470,592;70932;27258;26441;67879;68597;41177;47398;61192;68207;62974;36725;33669,nb4pisSAh9zzGcxGTRHGLSRTr6Mndappr6/n1sgPO+5XDe/3HShX4pW5qu2c6NvR
0,000006,"000006's n,a,\"m\"e,",19910425,1928015052,1704936780,-1704913982,22798;945832;21563077936;55035;55696;22173;0;0,119620;3026;109659;111861;18223;87153;124679;130849;1782;29021;118081;19901;71977,70595;126670;101921;35247;29615;6639;139769;134643;83229;22701;7758;97171;89874,bZt+bfE9xtkUT0zHlUkwTGpExzShMPC8Ghka0bvwKQY=
0,000007,"000007's n,a,\"m\"e,",19750723,1317229524,616510788,-616432255,78533;108353;8509286149;36003;79284;35768;2;-28.63722,7822;2066;10645;12486;10214;12129;12059;8663;8897;4236;1335;5521;12280,9040;5200;7899;9890;184;17013;4687;14802;12105;2180;8949;12082;4322,6Notn06u09nRggDxGFPX79jwgTJCVxtZVozjEkfJm6dgdUFNqKmubpgWZrrQ9VyK
0,000008,"000008's n,a,\"m\"e,",19900408,497018784,1835853984,-1835845126,8858;491986;4358011988;90493;90885;8534;1;-83.85349,29765;6461;11638;76118;49437;38154;28851;25497;39271;37127;52553;59634;37480,75435;14567;19182;9334;74505;41526;76150;2669;25194;21602;45566;26634;59622,7Vm+Gk8ZIVGH1jbQpmxvVE6lzdgrPQaWRCVmYlR6Prx/8j6C7OtIpWuSuGSwPRQY
0,000009,"000009's n,a,\"m\"e,",19800124,1322496290,909496294,-909424653,71641;228892;16398051772;11890;72095;11439;1;-0.2380345,26615;1025;19974;11870;10628;24801;840;7350;18096;26708;23301;29957;27727,25118;10476;16746;214;6954;1674;3058;30690;22736;24209;34397;24848;27772,vZ8LpKpp9n5Pv3B6SLfmMOLxer6tf5vtWp4omdqcF+M=
