0,000000,"000000's n,a,\"m\"e,",19900330,2037341314,1274633059,-1274608782,24277;172991;4199702507;33928;34145;23373;0;0,19176;19744;22575;4544;1984;14858;17365;19045;3556;2067;7900;6972;33205,15396;23960;3918;31904;27192;2202;1285;17162;16310;14161;7051;2439;10011,c45ggSWhw95nv1a+K2E0dCfCA/wvmE5CTyOb7XHBHyPIWrPlEpiJrmfoa/EGUZ5Q
0,000001,"000001's n,a,\"m\"e,",20091206,206123000,920135780,-920094950,40830;170708;6970007640;33046;40915;32204;0;0,7675;18312;2049;15896;19101;2790;21798;14495;5556;14164;15071;19695;14106,31448;3922;12680;14011;30686;4895;14363;1931;4957;15962;2064;27490;6299,1tYtzVrOn20yq9xySk3v22G7VSZZOxU3P+1vcudWBi9EgSs1i1ybdCJdOBASYf4u
0,000002,"000002's n,a,\"m\"e,",20011217,261020728,1517178063,-1517103260,74803;460965;34481564895;15995;75161;15207;0;0,32631;59138;19405;27475;61380;51401;770;16069;47962;36776;41749;50731;15478,23647;3703;68724;18263;52159;57274;70521;9083;13420;945;57837;34755;50634,XlQg4wlWJsBdx5C9u/v3kKhE024D6p4LxYgyTkP1lX947dXpYK0hpTQDnTSzsDFS
0,000003,"000003's n,a,\"m\"e,",19901003,1680637593,954780374,-954745533,34841;380398;13253446718;16707;35717;16692;0;0,31232;5977;29700;13507;43072;2928;63712;50003;35161;7665;28027;11995;57419,35724;43999;48691;35335;506;27321;19253;17416;48881;27887;51742;13973;9670,sZt6g5xfPCdEpAf0pmne3GbZFHmBHsryDPs+z+zwPQopqAYktUTre8mpIK6A5ND/
0,000004,"000004's n,a,\"m\"e,",20110609,1724183627,866589453,-866546655,42798;716970;30684882060;77134;77900;41941;0;0,90134;88349;55173;18927;97212;24963;51428;55360;71964;8698;55208;86164;13390,65121;45095;51265;88716;52507;2736;29122;54966;58431;47415;95320;43234;83042,xgPly8hO0eXAKKTp8FVHhlTe/jzcJrSWAZ1EldOTV9CMONmPDIAH6B6HSo+sdbqj
0,000005,"000005's n,a,\"m\"e,",20190315,629604461,158078765,-158043433,35332;40824;1442393568;63172;63481;35249;0;0,412;870;5652;3972;802;5677;2552;5666;5910;5004;2475;699;1133,5936;5637;5541;1559;5120;2663;481;1726;2286;3631;4658;657;929,8iEnlaafmL2menlkdpWaea/3Chv22lrNAkc9N90fad8=
0,000006,"000006's n,a,\"m\"e,",20130528,964933292,729420189,-729373310,46879;679516;31855030564;22811;47609;22726;64;-25.12817,4011;102007;99739;49435;17798;81047;65303;21548;6453;77778;100775;36251;17371,37933;31950;41150;56032;82897;58254;59299;46349;6392;41059;83257;55238;79706,QvWeyNC565iXKN4GhOOynrD8UaKTN/ZykybcX9/53ok=
0,000007,"000007's n,a,\"m\"e,",19970408,881165162,1122708756,-1122644737,64019;542222;34712510218;3676;64505;3095;0;0,21312;60727;64645;60304;35670;51097;25893;45920;26202;15317;56771;19161;59203,7602;64204;7005;10749;262;60508;72977;84115;39575;82347;70718;20678;21482,jI5dRLY4B+HLBbfLkWSWwJw0Hy50UsHsgr2ITTiiWw4=
0,000008,"000008's n,a,\"m\"e,",20131030,1446460150,914748751,-914678969,69782;577241;40281031462;44270;70530;43654;0;0,53594;64518;4510;12996;88027;13984;36344;7606;70826;75165;61215;57259;31197,51669;36221;58597;31718;58312;46358;59044;57072;64246;11329;44522;19400;38753,KzFJ0APk/GTCIVM9LoQxoLvdz9lOzGvSVHgVDILpYI02gYICm2YVT/uw+KOHI5qi
0,000009,"000009's n,a,\"m\"e,",19850126,583043377,1516809684,-1516729156,80528;39472;3178601216;13164;81202;12843;4;-17.56299,407;4578;4111;3638;3087;1971;1095;157;3174;3439;4542;4668;4605,4207;4989;4522;4786;3562;929;3029;2612;1935;4417;1691;2239;554,hpFSVcJIkqFKBnh4fJvx3H8u6NhDwckCWR85gJwFxmC6w1oJOhGtlvJZP3JkzpUb
0,000010,"000010's n,a,\"m\"e,",20030926,2003432919,1428698344,-1428602299,96045;141413;13582011585;28617;96328;28008;0;0,14364;2568;408;7356;11589;18014;3336;1805;15014;17022;19459;9286;21192,17646;5274;15827;13337;17823;12470;18906;14641;610;9469;5465;9918;27,Ozn9bvZj2CK2Fns+iDAcRTJXbSr163YvkFe7/Xumy+Zn7rZL1ifnqneXk9faOqog
