0,000010,000010na me,19700909,1010013051,1894862128,-1894774288,87840;642992;56480417280;60581;88680;59895;8;0,38191;62773;29672;23627;73263;31851;59140;56572;58702;46766;48384;39926;74125,57566;17173;82880;20108;52076;89814;52079;32421;23412;41033;45861;47074;81495,fQoum75JFBIHC8s/45hH+4AokN8bsNVIUAbda3efBAIk1a22eEYw+WlnQsff7Qw1
0,000020,000020na me,20030807,1811459126,1434806923,-1434775460,31463;984531;30976298853;66937;67147;31040;8;-61.06211,100209;7806;43177;100735;155708;127273;91073;34526;5749;76315;80131;44558;117271,101203;89474;17988;96972;95430;81985;37603;57887;129950;116397;15643;7290;136709,AlHP/Ap+SEk2YTNotURJ2Le9cwApxPBTUrfICjF+ctoN00R9G1hXJHL/8Xqvpa/v
0,000030,000030na me,20181217,1051912193,2076873598,-2076828340,45258;993312;44955314496;13203;45271;12790;32;-65.23685,53329;65018;111973;104292;124536;41496;80060;9957;70558;20110;26547;167590;117846,73609;73191;103873;56596;129344;107977;93806;32157;19918;74359;132159;89911;6412,Y6J2taszm+hbDlAc5by6b86bcT/CHkDCUl7KpWJGJ6CW5kOop/ypN4yRciYdPe+D
0,000040,000040na me,20110404,1272299717,720190080,-720143144,46936;453107;21267030152;85196;85893;46533;0;0,19518;1410;62747;35278;10653;28770;48665;45413;60360;51650;8445;52456;27742,55736;21878;36892;28843;12604;37922;57489;9887;51037;41691;57924;41077;127,V3uVkERwo4RPY+c9+Uxl+udtuhUqa15V2yzvzPZnpu2Y1rmPtQSvCadYD5hRGP0L
0,000050,000050na me,19770228,1550146983,2033282105,-2033253979,28126;718203;20200177578;46572;47131;27903;8;0,47799;43089;67547;25900;52108;47885;65856;17813;56960;25367;87428;74291;106160,99603;44043;57172;91245;60049;76392;54741;39840;3411;101916;18921;67130;3740,mjVCZIXbfrHCDPSwKDUVDyhIgSQdH3qLuwa9Q9AMiX0xNCZPWLgzYbv88PLgKKgI
0,000060,000060na me,19830220,1436000978,741979898,-741921900,57998;619794;35946812412;59711;60422;57323;4;-84.7349,61985;40287;48461;76581;23775;54762;44450;46280;20828;19400;79069;9455;94461,76673;61616;56295;4788;60572;31319;32780;41387;36653;52630;35726;54562;74793,jM6Non41zpjbLHiPXhCRMYwaqZbrljg+iVcyEQiUS/kb8VBGFKkKZ3dmupEXPVLV
0,000070,000070na me,19791016,2048687266,1385342615,-1385331326,11289;307380;3470012820;2977;11648;2279;0;0,17838;2719;41068;10860;36258;26766;19392;42316;17326;12668;29222;34185;16762,36974;40871;30183;42387;10500;34662;25597;5653;33250;311;1593;13180;32219,RQJvJGTwdqNDlrZRl56CY1OxvCK48eHqbbC5wP69dCzk4wURuvrOTpImHU3WhvDA
0,000080,000080na me,19981226,1695562254,216520792,-216501914,18878;51879;979371762;39550;39940;18299;64;0,1400;5879;6479;9181;874;5657;3037;1823;192;1805;5002;1791;8759,3431;733;1025;7341;5833;6092;5331;428;6989;7447;1030;1147;5052,t2K+VlRlFORx8po8XqwK7nk11XX9f2cURLhhyUaAZjXpbDzuQrsTOlZCzLQhrAYd
0,000090,000090na me,19770318,480760952,1946596363,-1946567163,29200;237839;6944898800;21770;29531;21338;0;0,16481;27082;38785;19475;25729;18530;34663;719;5202;10626;12571;1093;26883,3060;9898;17408;32610;10416;26713;23282;8569;21671;17030;25736;16697;24749,QQlDNIkFsq0xasveMhzlbZCFVyULp/QLMao1SVjUpzOiafAqUiHAD2poFRiIR5Ax
0,000100,000100na me,20211029,541931201,1587509072,-1587413431,95641;912911;87311720951;12216;96364;11692;0;0,74369;215;44023;25140;37416;32815;140230;132267;138107;132967;99142;33040;23180,108691;138686;62417;11236;125325;107489;51941;141606;38370;49307;8944;540;68359,vzFXEjYYMlYboYMyCFI4xAU9hIhg/LGPMKO7Y8R72C8=
