0,000000,"000000's n,a,\"m\"e,",20000309,192580871,13009177,-12976007,33170;258574;8576899580;9362;34083;9216;16;-67.49325,9036;6908;17066;16201;8435;30373;15724;39308;40830;29828;13035;24497;7333,38875;2340;11617;24079;16257;42773;8901;2019;24872;11825;36404;38407;205,LG6MpFwCFNZ+DZ+HrGs/U7mUNHKxj9PabxMqLtBrzra5L4xAhrDcAIqXWQ/IBDNH
0,000001,"000001's n,a,\"m\"e,",20160201,951015702,841820611,-841741166,79445;172185;13679237325;71052;79975;70096;0;0,3739;9607;15578;8312;3248;3327;4453;18970;23681;26504;23908;25291;5567,7144;22099;10992;21454;9902;2362;3106;18414;24249;17049;15420;5079;14915,BLjAx4y3nrzGNC77gLyuQ+WHZVVEeFlA944FAqmSEMhVOr1w56/rePaDGnIhcf+q
0,000002,"000002's n,a,\"m\"e,",19740225,1121173326,341901149,-341802224,98925;897981;88832770425;77751;99538;76753;0;0,104074;108823;3978;89509;7371;102769;96340;44836;92210;108068;9938;109839;20226,85012;57216;136422;23807;132289;8365;32048;33489;107584;150083;16812;84619;30235,viBSDBnMpZxcMC/DtAARvtIwLx6CPUD8qPSnqpH/aRlzVKpaed7eEb/Ovo2VdNh7
0,000003,"000003's n,a,\"m\"e,",19890515,1138627783,1871734828,-1871714183,20645;356900;7368200500;27033;27953;20341;0;0,23045;36996;28955;1245;11312;41490;25358;40717;31316;5089;29686;35715;45976,35246;4268;27723;33544;42397;30913;31153;8357;42607;41515;9518;38868;10791,Tk9hpvG1AdAymtjNFKISVkLhXXqDv4D2hi/AeBfQikg=
0,000004,"000004's n,a,\"m\"e,",20071203,1100149599,1286877173,-1286809530,67643;613211;41479431673;18101;68279;17285;0;0,9837;45859;70328;68368;28371;57482;71133;27289;280;77912;37516;56440;62396,56748;41888;37187;71405;45038;48486;55375;39116;62297;28928;11776;72868;42099,wSmpnp62CJ1Ox8a6rCuIgGMUTI6HQ/wzm2Zx0voHAx7iMgC5uOmZ/OxcaX6kHQgh
0,000005,"000005's n,a,\"m\"e,",20220909,548393137,2120571980,-2120477612,94368;892813;84252977184;98724;99657;94017;0;0,10436;137520;19153;52955;921;50951;94432;139775;42569;63233;85848;83312;111708,4546;28137;32708;3442;26701;149591;62273;46329;26646;118864;143427;133446;116703,ZAvlJx+PNZ6hAfAOLtVUR1XLkOIbSjUmewP8pOUb/xxzFKdW4p+7GeyXi21cLKtE
0,000006,"000006's n,a,\"m\"e,",19911009,727556362,130610905,-130516346,94559;799148;75566635732;52487;94881;51634;0;0,74396;104952;33003;81079;52076;112636;114936;14250;91831;53259;3390;35051;28289,80669;73726;94393;76181;48446;52378;69534;89419;22058;29866;57159;33060;72259,IuJV//GYB7OfADb29HyVEpiv0xYEF7ANr0X1L/eT3TgvPrdmrbMII2MSTIveDDOW
0,000007,"000007's n,a,\"m\"e,",20080716,1846210366,721268499,-721178176,90323;521326;47087728298;25755;91018;24819;0;0,28487;63772;41987;36718;37533;28221;3120;79279;32916;62371;32480;31007;43435,22520;72055;54161;60945;23331;6385;43380;27816;40192;50282;23503;50277;46479,kqroF68Wospu3U95OllQt2zN8DA8YYDDr7W8e6K30dI=
0,000008,"000008's n,a,\"m\"e,",20191114,1674386578,1811333923,-1811313351,20572;268975;5533353700;34533;34880;19864;256;-56.37649,11340;2519;3736;15073;34911;11556;36434;33748;37937;14878;30600;22006;14237,7428;18510;16873;37828;41526;8028;35196;3120;7850;33431;36153;11590;11442,jXGzPwjd4r8vVIDdE8NNkValWsuN/DDxaJcyNejzzwylgDPTJ4KYDuDWk3q1Civ8
0,000009,"000009's n,a,\"m\"e,",20181105,426592420,866587835,-866582375,5460;761915;4160055900;66440;66683;4575;256;0,23855;75835;76042;9235;67288;89229;38943;32938;92204;55574;45169;72603;83000,133161;69559;108309;12380;87872;20283;15251;43642;39384;16677;86980;27907;100510,k/6VIM31+4QaC2KhNSOGKcr4jLGE9HnB7ta7kNdSbbRL4uSuJsEJbT0VAwLVk7Mx
