0,000000,"000000's n,a,\"m\"e,",19991118,1077139183,1051769638,-1051749616,20022;435700;8723585400;42806;43663;19605;0;0,38722;9940;28435;18439;41614;52596;26916;40028;48191;35309;25700;31761;38049,26684;3417;15663;42623;46589;48873;19900;39202;24150;32996;50443;42330;42830,581EeNEifuq4gL4bgyB43fhqE0vtppk4YHpG2Flx3aKs8IsdZhUYFH9yJkgIzsIR
0,000001,"000001's n,a,\"m\"e,",19801220,40053845,321239113,-321165178,73935;590945;43691518575;13251;73985;13240;1;0,69719;53432;55123;12521;85490;7363;25798;98024;56205;1123;79443;1930;44774,79237;56721;1253;46887;6628;83774;22859;51171;52670;49761;85687;13287;41010,enCg6Rn70u0cY3sPXhfHlmbUlU4bqiQoD13yjrIkY2kLf2vPWpyUHuV0sdFEnCAI
0,000002,"000002's n,a,\"m\"e,",19930122,286977713,1118709991,-1118667614,42377;501199;21239310023;56937;57031;41963;0;0,21318;25853;62432;44324;52167;15563;53899;30701;61651;1344;63422;48187;20338,6026;6759;34818;62914;42958;54359;65826;4554;63536;37183;65114;23593;33559,cJFYj3Ghsu5JFIg2C61VsO9GCIqwYU/CiEz3k6NBas6+FQx4kI4t4N0VxD1yLyF7
0,000003,"000003's n,a,\"m\"e,",20170910,892919341,268651706,-268605592,46114;282764;13039379096;67174;67777;45188;64;0,32757;22703;13329;2942;39295;9477;34554;40854;15938;37357;13734;1881;17943,40886;28562;20807;27711;23866;25137;14454;34926;36433;8799;6417;3562;11204,THmj8rVl9pZ9F/gyuomeiKkYiUWPZD0ZXQgk9nD9V/Ny4gGqCtghgRgMp89YtUf/
0,000004,"000004's n,a,\"m\"e,",20100402,656509290,754693950,-754674915,19035;403289;7676606115;67083;68049;18329;0;0,28844;23324;52797;4187;60358;9683;42540;42485;33958;12667;4912;71043;16491,40162;10215;48531;19687;35656;3263;45406;47210;16511;8363;48205;32862;47218,qqnSwVsWgyx/e9fnHHFDmHx+22c6Y8WGuGeT/NLpljaCRB2td+ahR0eaK6ZqR03L
0,000005,"000005's n,a,\"m\"e,",19960904,1300705108,428567885,-428545200,22685;143374;3252439190;36807;37144;22668;8;-73.61076,24060;12863;19549;5009;4658;5594;19899;26737;252;6930;562;13334;3927,3947;5804;5226;14306;10513;17457;1446;3465;16756;8572;19580;14140;22162,4JVitFLyhS+sbyti8O/dh9O9teIUvC2CxAjT0mNiYq2m18i5j2bHCg2cDtePj3lX
0,000006,"000006's n,a,\"m\"e,",20020628,568487921,1765901374,-1765827723,73651;81781;6023252431;97877;97964;73047;2;0,337;10207;8815;8854;7169;2407;11304;4904;10942;272;5344;270;10956,1701;9729;7624;5061;2172;13560;1636;1116;11549;7642;2471;11225;6295,QkDZqfZDhR1/1z/xln60JT4vF29Op9a8usoopkLrqJ1TI6uV0WFW/Q1SFFfR91I3
0,000007,"000007's n,a,\"m\"e,",20160316,596887358,582513339,-582419949,93390;317868;29685692520;87768;93449;87724;8;0,30647;477;19227;41159;33371;41651;40233;26469;22895;16200;13622;30493;1424,24381;40960;25392;6130;790;48703;11308;19118;33267;54473;9664;3876;39806,pOzijindOMv12b29TbFjUkqYC2YrLsjV2Ohg5E+d6MTr3zCkJazjLXpoOrMeNXK2
0,000008,"000008's n,a,\"m\"e,",20150611,38508833,318799229,-318757576,41653;945772;39394241116;97926;98559;40736;0;0,54084;109611;4233;53828;18893;138842;144337;99970;66537;21320;67515;37638;128964,42179;86327;192710;6207;92493;915;83976;23447;9642;54880;177719;12728;162549,4FBPPtgttTrjhJjSYIGKSuG4pR3nhqx9obDi0TDSWvpzjB+EOPbaVS8g4hecJlV8
0,000009,"000009's n,a,\"m\"e,",19750110,987334080,260849507,-260808953,40554;587871;23840520534;68558;69341;40468;64;0,7199;59002;65668;26281;35383;83354;47135;2847;55925;40809;27980;72033;64255,39578;82756;15474;79648;46367;63490;26594;38682;13122;25123;27993;87101;41943,QGacrZbrflzmY8sLIxFJVyo4j6xJvM/nDW3APoY+qGIu9u7RXhdVwmgo3JLvoNqR
