0,000000,"000000's n,a,\"m\"e,",19921028,1355875769,416215720,-416163716,52004;958983;49870951932;19689;52107;18998;4;-64.38351,8512;6872;114734;13485;110907;121735;66110;118235;103002;111596;5738;94161;83896,47200;112025;133264;93880;118466;82571;65215;21659;15160;86511;99314;10297;73421,Vtnd4b7dTfjE4YOK2PXYilyqe/r65l51naNwqX62rk8LK8rHMAQJWzDpsdb96f08
0,000001,"000001's n,a,\"m\"e,",20031008,706647388,652962954,-652898218,64736;661637;42831732832;27943;64954;27105;256;-44.29041,45987;52261;4342;83806;55281;17425;4129;34752;49330;75031;87526;80609;71158,35477;55528;103540;47508;82267;3852;108767;55378;30148;4544;45578;66952;22098,s6hktvUfv5wWKzdr8i2OIMQsKvVrrS9n6FrYHZHaKejVozkNyOIRfDOaihwZ4PyS
0,000002,"000002's n,a,\"m\"e,",19890715,385155480,1338273637,-1338190619,83018;450319;37384582742;91199;91204;82138;64;-92.38412,51157;43489;57795;67333;3751;12665;7165;17072;36368;34369;38716;70126;10313,23047;53603;7129;42267;30737;52742;16015;36049;43232;21980;27748;37411;58359,99JjgbftL9BnqG8BNJZO10aWu0hcR5AER6BJTCKtPPl2snDGyTLUo6nndEJG1qg8
0,000003,"000003's n,a,\"m\"e,",19821206,1538722019,1967238343,-1967142460,95883;461459;44246073297;2695;96216;1737;8;0,72408;6755;72208;24826;13215;63028;70423;8862;51330;51110;2682;22156;2456,73583;34628;38821;61060;11007;45587;7222;26203;36807;35981;17080;38317;35163,Q1N+y7OvJf8uauW6HHdXaUiGSJIP+N2l9+vRF/28RXRoQhfAx8YU2TUQKXBHGaew
0,000004,"000004's n,a,\"m\"e,",20060427,1190507449,1024560608,-1024537819,22789;984827;22443222503;4927;23472;4788;4;0,74577;64618;9665;101562;103324;29531;105055;125254;114969;66088;94695;15430;80059,70590;80647;101482;116663;14924;63505;62572;83871;88400;108562;94888;57603;41120,spVcadbCaIzzi+ZixyBNu61u8xwpVqQ2fWk0ps3DzrBz26soSo3Zm8sflbpalr63
0,000005,"000005's n,a,\"m\"e,",19890809,943532050,1328963463,-1328927143,36320;837014;30400348480;15859;36366;15242;0;0,25266;6367;96472;41853;9192;81146;61529;44821;118874;88349;26891;123216;113038,71798;25243;94705;2180;60517;88078;111579;106421;75087;37662;34100;53653;75991,8bXe9GqEZ60Xgfs5ZbAYnbeQ+geiD47khwSyZ4NpLr6/tssAPcvVAjPiD8ATGylh
0,000006,"000006's n,a,\"m\"e,",20060704,617760303,1034797301,-1034762287,35014;697946;24437881244;64621;65115;34272;0;0,78660;19951;79121;45104;87355;20529;37471;95459;8415;26246;36412;74019;89204,40194;59279;11756;55166;89204;93031;7043;59183;71928;47449;86910;46561;30242,ebLcU+Q3GYg49MP7zJ5dKzNBSq5fafjf2Odp7NX3y7WI00Y2qvC6StFof039KBgG
0,000007,"000007's n,a,\"m\"e,",20130119,1874294694,1296470850,-1296462963,7887;80520;635061240;72424;72656;7691;256;0,2609;105;9226;7462;5040;7139;2346;11555;508;9707;4961;9980;9882,2582;645;6637;9156;7562;10162;286;8444;10547;11614;6714;76;6095,5AypVPshODrvn8aEQ4rcbSP6DWvB8M+7nDiDqXqB+cl0CiKhK6P7mwP8O9sayAqU
0,000008,"000008's n,a,\"m\"e,",20041104,51888041,1168501511,-1168486581,14930;108392;1618292560;55360;56172;14909;0;0,10472;2746;6245;11614;227;10187;9202;15952;11923;16209;6138;369;7108,151;3603;10034;12036;5103;8001;17323;7460;1090;5091;13381;19577;5542,aJm13icP9xIJT8qFUeYe21439jx+GQf3DYX1r7Kt/PIRKIAqSwWhWbI9eJuKaeca
0,000009,"000009's n,a,\"m\"e,",20140307,972073058,1958272813,-1958242111,30702;311788;9572515176;62321;63159;29958;0;0,16805;17426;41744;35024;19627;8018;42042;12741;28030;28365;20462;40769;735,14494;25438;37776;22148;24927;11017;21196;20412;35350;27493;27518;29117;14902,f6KqBNkW+iM5rS0FvUnsMIsFNCDv0OjOyhJvcYV8CtpTvuLC9XpySxgYulmQyFL0
0,000010,"000010's n,a,\"m\"e,",20201102,2076835102,781971945,-781942739,29206;530325;15488671950;50929;51205;29127;0;0,5696;49715;35227;77409;53603;30761;63340;49058;81657;37957;25592;13557;6753,28745;35845;5139;22075;51341;85446;106047;54250;78400;30724;8509;8820;14984,EPWCvi6GRWl6UuSVmoskBUdNtWH6lGWoGVK0hLwWaIM=
0,000011,"000011's n,a,\"m\"e,",20220709,2009969676,821594523,-821575982,18541;596530;11060262730;22151;23031;18055;0;0,34841;13826;66004;59146;16435;70659;29844;67423;23484;40660;20312;89063;64833,4805;26178;34058;92230;35396;65429;32690;41153;35552;38651;94961;56747;38680,j91jrMOdPokfe63bKQKTi9r85wt2RcD7uTXA8YICaHa/9YtvLMx3g77kVxAWGySY
0,000012,"000012's n,a,\"m\"e,",19791126,428942435,1719036175,-1719010172,26003;671490;17460754470;43495;44168;25520;0;0,86436;45986;78599;56702;17274;15495;93310;1822;61001;82768;15479;30319;86299,14270;81907;36825;53560;85759;29025;21007;6294;76416;83291;13705;79085;90346,j3ky3cDuLRaXbTtyE2FO7CrLLceQl+wVLFu6uA03gGQOR2CDqMKOkd0G3Q8Fr4CH
0,000013,"000013's n,a,\"m\"e,",20161213,2012245143,25667411,-25663321,4090;101754;416173860;55728;56218;4053;32;0,34;12486;6875;2212;6842;5083;12215;16903;5874;483;15865;836;16046,13690;13701;12252;2819;7185;13988;1367;9504;10701;11993;3550;539;465,u9D51NTt6AQSCULFmAdiWy/RTtMN61rrEytJ+5acE9A=
