0,000000,"000000's n,a,\"m\"e,",19890520,1429204112,1318592380,-1318542320,50060;791101;39602516060;78973;79163;49693;0;0,99090;8007;82604;72324;42799;74533;108143;27211;57220;52762;84828;66455;15125,47952;35492;86480;34361;5412;76446;73368;72416;93765;92377;64382;42793;65857,EHfGTCsCgT5WHqXfx+Ohn9jZtI+4QcPgj6Xt1DEQaJAWLVi7ApLUOs5Tp7tQBxpp
0,000001,"000001's n,a,\"m\"e,",19950929,2086372166,1953851022,-1953833637,17385;60813;1057234005;57336;58281;16578;0;0,8241;4989;1182;3854;3905;8117;4995;2509;3879;7060;5295;4942;1845,2864;6905;4760;1451;6622;917;3507;7057;1681;8999;98;6441;9511,0eqRNbNYDCqMGYAjTqbDs57VsjOYlVKOIzIQBQNsO4vAsaWIu1DzoK8WrapnnP/9
0,000002,"000002's n,a,\"m\"e,",19880702,532682869,375801774,-375727110,74664;447171;33387575544;55539;75241;55513;256;-45.16746,14452;45504;21719;58340;9982;45281;33114;60675;59956;5819;23076;51076;18177,46838;28438;20807;48096;48426;22462;50676;46424;8186;54334;35064;16728;20692,/IySuG+1pIGnkxtYeICO0MoO8aYtPpBg+caNhGCBcI1LySOr8+sHN+ilCL8jSKwK
0,000003,"000003's n,a,\"m\"e,",20180209,1485182389,519533810,-519530508,3302;389651;1286627602;53429;54187;2449;16;0,23097;19889;13650;3940;48446;2280;13019;36750;40741;65500;68340;32408;21591,12993;47436;16706;6136;36612;31904;4136;44693;42674;30217;45703;28383;42058,+GHQgHrw4koBXKFOjwHsCBN0i/UlyTszNS1ursT4BN9J2SzCB2QOrGrJak6Dlw+8
0,000004,"000004's n,a,\"m\"e,",19920318,1730252665,1191212211,-1191155682,56529;908162;51337489698;84765;85623;56087;0;0,68385;83715;44410;7927;105460;148606;43936;148085;46583;49415;100615;59907;1118,21553;30892;89900;26495;112764;25525;98397;78529;103303;51766;75528;131554;61956,qeKDj2jNVKTpaox4PssmWBgUagyUQwRi4EGki7po/t3T6rblRmzRW9oXR9t/0cu3
0,000005,"000005's n,a,\"m\"e,",20030129,2110788845,85010699,-84997562,13137;261278;3432409086;15827;15858;12730;256;0,29082;21394;31982;4986;18611;29449;8885;18049;30819;13448;20255;22719;11599,45652;32836;2314;12971;10003;20484;34385;7637;36888;5111;10800;27495;14702,1P2z24Pafn8fSJvRZC1GQKuEoKKYYiiX1YXUBcVTd1gV4mTL65813ISNjzVNVby9
0,000006,"000006's n,a,\"m\"e,",19751217,383373387,362563567,-362502857,60710;445485;27045394350;96867;97612;59984;0;0,34972;54221;2488;10652;43691;29621;51763;40013;34031;52384;44389;39342;7918,29881;6171;50248;13545;55428;48361;40593;6374;33169;45500;38670;15597;61948,5WNEZ+uUvX02rhYFSwxH159O1y48QXiBZnd6b6XdH9GgXrCF/WBd59tcuUYxxFy4
0,000007,"000007's n,a,\"m\"e,",20190907,747122815,608254355,-608211492,42863;93223;3995817449;83747;84671;41977;1;-69.47301,3768;396;11869;3369;5124;1253;9335;6037;14087;11121;13137;12449;1278,9237;8496;9981;10979;9177;8023;756;2196;4986;10471;8601;4633;5687,JFVTPFyXQDkFA5wz+FXGgAbiiHGy1pSYqRQibvcmbxnb2zqY39bvymUTD37Hi0o7
0,000008,"000008's n,a,\"m\"e,",20030528,313514996,69594446,-69513069,81377;945903;76974748431;76892;81414;76508;0;0,33462;30365;99145;59341;4647;175134;63464;140988;107809;35262;64391;49388;82507,77937;111642;111760;7847;44565;897;112932;91422;10295;108584;92484;93321;82217,pN99RkgaqA5U0WIaDC9X2BXAVAOTTu7L2n3FaV07QvH+UFEXCdjN47DYSH1A/z01
0,000009,"000009's n,a,\"m\"e,",20020824,678636084,6485170,-6397163,88007;268608;23639384256;72603;88340;72476;0;0,29678;17677;20133;28348;3921;34607;27191;13845;23498;2327;9605;37751;20027,3454;33046;26603;25222;14378;37850;29934;3766;9619;29346;20657;12658;22075,jbzgHJb0fViZnxVf8bX8aX6F4gA5kqDEGZsNsDJqsdU=
0,000010,"000010's n,a,\"m\"e,",20211025,1673874417,1547708863,-1547660288,48575;83731;4067233325;4320;48721;4131;8;0,7092;8434;11235;1339;1332;9230;4225;8914;6814;9522;11141;2778;1675,2175;708;11544;1627;5832;5733;5688;7981;11455;4337;6233;9751;10667,U9Keq8/DCpmj6UH3jQQwdTv7fTD/vydlpWv6fcG0bHH0wjRO+xGFoMtHnw+JwxDy
0,000011,"000011's n,a,\"m\"e,",19900805,210211100,71074440,-71063809,10631;355236;3776513916;73684;74088;9759;2;0,20755;39430;30197;15589;40547;2069;44092;24933;30091;36145;28690;24125;18573,4563;771;47863;41267;50636;57660;42440;22049;26808;20395;15209;8960;16615,PvvrlKUSwZnc90tWwCLaOt3Ar1lkdaHEoRx70Q4tRRo2Gww7+T+v9r1EEU9ipf8I
0,000012,"000012's n,a,\"m\"e,",19860824,998602007,88987658,-88936701,50957;81511;4153556027;36628;51737;36572;0;0,2584;8293;1289;5782;6326;9880;8233;8660;10261;2472;781;7011;9939,1251;412;12923;2033;8193;8065;10583;1134;9472;7352;3530;10784;5779,/eJs9sbyYsXYXRX/9f/Bh3zhyLOWR+29OLkxvPPyoY4=
0,000013,"000013's n,a,\"m\"e,",19950807,1111889229,376512846,-376466031,46815;576084;26969372460;86545;87029;46480;0;0,78930;42388;16227;20677;58386;46047;48568;26625;86286;4934;49435;63532;34049,1507;65847;21349;25841;52410;40206;39428;62426;33043;84968;84007;24219;40833,BqumLxmde8xfSxSqr3oV3Kmj4/M2a0QPUoL8d3gPhwp0+ICXuplIK3GM7psK90k8
0,000014,"000014's n,a,\"m\"e,",20080801,1430728480,1159450420,-1159411418,39002;315786;12316285572;59978;60324;38613;2;-37.11158,54650;15623;48291;7366;29986;16262;27248;9367;5840;36698;7878;29159;27418,10903;27891;43949;43053;7360;4463;26010;27366;13668;46456;10915;11545;42207,v0EITyD6tHkVDL/QFnbvxVUqL8Mo7FKtoD/ofPjxqY8=
0,000015,"000015's n,a,\"m\"e,",19820914,1302421241,997847463,-997824145,23318;391006;9117477908;34807;34879;22428;16;-97.55539,36757;15264;45632;19516;44568;37636;40177;31621;15158;39346;9802;15661;39868,35668;23556;12558;11858;30901;39386;34880;15592;32135;47237;33574;27578;46083,pf2jxbRaQ4mWU8hdXDmd1Gb+nN/p2T66irV4gW6xUXQmqEr9R/6+mI11E1k3DRxv
