0,000000,"000000's n,a,\"m\"e,",19720720,1529163673,1690947633,-1690931321,16312;244863;3994205256;17913;18851;15958;0;0,9272;28409;23134;14625;23953;22228;14855;8988;24957;23562;16332;8387;26161,12197;15716;27927;34628;21545;13191;24885;20932;7953;21235;37;24749;19868,6zpy5wISMX8Lj1DIfGgiCxBYA46y5zW9/D4qGKYbGMUJ5F3ZIu6KzUtoJ8z7LPM/
0,000001,"000001's n,a,\"m\"e,",19840521,1519565841,460570299,-460533409,36890;644469;23774461410;64968;65519;36353;0;0,20763;53045;58746;74150;61523;49263;73839;96337;25115;17173;40363;19078;55074,35798;37199;19153;34347;102354;56472;44515;7039;30869;75997;79452;20241;101033,rWigDdh+PqdF22dixZ6xppW6ClPFH0pqkbcHDkMZ+D2Nr+i/QzujE2TAEJuwBXl3
0,000002,"000002's n,a,\"m\"e,",19821107,148347945,926166884,-926155008,11876;859702;10209820952;96487;97214;11696;32;-12.79562,77734;15125;127486;49629;13102;77098;57313;117441;56987;57531;48344;48274;113638,22743;41311;75136;131317;28705;55054;111136;82474;83122;39665;58268;74887;55884,KqhIt+hY91ox/0BlYdY7b5haElySNOM2KZkiC9DxAjBKkGoXeOn2bmQdvdvXJBSF
0,000003,"000003's n,a,\"m\"e,",20120521,143475119,323072642,-323017551,55091;921328;50756880848;94753;95260;55054;0;0,36166;3224;28046;55110;81591;145085;141535;55742;127684;101479;66650;35509;43507,83067;41610;77207;101581;46649;48846;85437;100879;85787;54899;85095;71211;39060,KjJ/9m/8KcZJFl9xGSAP+ZsF3q0rHlpZyQbb8nhVd+Y=
0,000004,"000004's n,a,\"m\"e,",20040205,1580604220,1907838382,-1907788579,49803;575416;28657443048;85996;86322;48867;1;0,56363;60507;63375;66592;53250;20295;36785;56982;11635;14441;64793;18989;51409,80106;97273;6476;56821;10999;63353;39742;49328;35614;64573;11393;49227;10511,sod7vw+8tum9dpG+DANAnpw7OAwt097UVF5QZI3vCr277pIOL8EWKW+PdLulrxqU
0,000005,"000005's n,a,\"m\"e,",19991206,584236057,1603728347,-1603719510,8837;844152;7459771224;28937;29620;8148;0;0,11571;80240;76083;4274;103444;42846;107309;99935;72757;65653;13610;154051;12379,52636;82578;78496;86084;97536;72629;5402;48879;24715;85186;50227;70588;89196,eoV3vwanDWI1GvNz0EcxTmA5F3Orgl39tdSECrpvTyRH3qs7SVWM5l9QbZds8UMl
0,000006,"000006's n,a,\"m\"e,",20090424,195479175,217541743,-217447873,93870;906126;85058047620;28378;94459;27467;0;0,84703;13777;12817;149910;19705;124521;110525;28967;106448;62728;19246;55639;117140,117257;38945;55192;91876;121938;97265;53388;102702;85177;314;43025;98580;467,+IfNnJ1m0wXVldNxqOkqSeGzPYc0ALpIVIWQ3H8wywiRF0ryHLPNN9EP4f73mA/P
0,000007,"000007's n,a,\"m\"e,",19911214,1147897208,1128411507,-1128394950,16557;594893;9849643401;50706;50774;16385;8;0,74236;95412;56792;23625;74544;4720;11935;7060;55135;49121;50197;13606;78510,62166;66348;75971;15209;60039;9302;109713;11175;93458;22826;15965;28559;24162,n2EGOfS3EYBqk1pv2rsaV/7OYPaU8Rg+cez1cycS9beZITO9YN1QZHehpJIxBEZo
0,000008,"000008's n,a,\"m\"e,",19880118,1178763081,1962788007,-1962780354,7653;655024;5012898672;20807;20979;6935;0;0,68364;36617;47806;59325;67831;49375;80079;68725;26851;43174;39165;64480;3232,60272;86465;91098;67330;50095;36059;55149;748;74265;42413;1131;53254;36745,hlXrvqvZLkfy7GJRQyLHJdVJk1glvMaPFHXLacmw3oEYgQrnD3fdcX6fGGY+jgGY
0,000009,"000009's n,a,\"m\"e,",19930207,336117795,1058508493,-1058477228,31265;779501;24371098765;34210;34627;31136;0;0,17876;59159;82045;29793;30093;16358;98110;91073;65448;80740;46149;65862;96795,2305;18884;85253;113106;59580;13991;121764;3815;171094;94667;23586;70691;765,U/IWZKBysv6gGvKcpoZTuQLbyWBQQ/HQV5R1I9oUA+k=
