0,000010,000010na me,19810618,1904102438,1333249364,-1333213653,35711;760160;27146073760;23905;36183;23032;0;0,38815;59185;1881;44979;87729;27846;70213;79491;3675;103221;109052;56264;77809,225;60711;20620;96649;62518;102793;42611;74185;4722;38471;101460;89341;65854,wq6j4vgxf8MWD01rltvPTb9yy/e2YwY8stDhEPAcWho=
0,000020,000020na me,20001026,1257805050,1539911699,-1539816051,95648;740669;70843508512;82887;96507;82807;0;0,87351;21706;60481;29476;87792;71835;62305;32204;90207;92455;11960;7827;85070,12056;23173;52889;131882;138276;54953;96;44516;28266;17204;88645;30711;118002,Ag1SVJ9qHR4byJYGX2YXMWX4HTvLAXUVe2FSG6h2q+3aEAJbLL1Z7K423Q2zRox4
0,000030,000030na me,20210323,9971099,167012117,-166999163,12954;230787;2989614798;14830;15259;11989;0;0,30169;7111;7763;31401;19855;250;22288;12676;29500;20985;15792;17179;15818,19592;20685;31922;31541;24599;26096;16242;25079;3727;370;3253;3162;24519,vvW6Ys6lOVL7IlSp3kZlAhaXY1ReoaU2YRTWvE1BLKJ4gA1E459t440MQoFckvMi
0,000040,000040na me,19890409,552212635,1774564295,-1774480898,83397;455681;38002428357;70063;83512;69410;8;-70.58699,36529;52511;40848;53799;32719;43095;9999;51645;38664;15094;29813;24346;26619,13525;15477;47921;14775;50403;60024;55681;14071;10072;59297;61146;23861;29428,+/yDZ3G+GkbE5h5TM0z4Q1TrRUfy4iqAm3AKJvXPLZW4UK5TeCKnsZhlC8FJA9lY
0,000050,000050na me,19921204,225367171,2085166927,-2085127177,39750;443081;17612469750;89306;89351;39400;8;0,52599;41639;47743;51038;51331;3204;21108;45200;8088;10813;42680;34535;33103,60560;56000;55614;33886;22294;58431;32728;3954;51566;39528;9696;13817;5007,x0p3EGylbUgxawD6lSuUDBeB7yAAs4LvjYG0qLylENs=
0,000060,000060na me,19701223,704874869,832458515,-832407106,51409;311051;15990820859;11699;51457;10724;0;0,23013;43916;61;44698;7573;37266;4565;37945;8200;32874;45958;24562;420,23162;335;23722;46557;24054;33244;40322;5816;5570;32849;32551;39340;3529,yZ3dvr8qVlWIA0JjwWCwmpcQ/ky68qhwq1w78wmPbwpBTB1h46BGdlAEsZZBiSIo
0,000070,000070na me,20210415,909511446,1376507715,-1376496397,11318;173752;1966525136;72349;72993;11035;256;0,12580;9938;18047;17438;22656;706;10710;11009;6172;13312;22782;19496;8906,31778;3281;17006;8419;14294;21168;11455;6714;9719;2806;2614;23095;21403,2HMWcmtX313v/uRxooOqdVoV+Am1pZOplgbc6hhqOAQph/5g2bK5L/xyWgtX0uQ6
0,000080,000080na me,20160106,162102896,2074232470,-2074199951,32519;36862;1198715378;24327;33353;24243;0;0,3589;4664;6060;5611;591;4149;1457;2713;1711;641;1365;270;4041,5934;1101;2272;4986;3045;310;4539;1387;2010;4116;122;1771;5269,N5RbUGwBNtDaMwn4LnR2njLc5WyREK1qvrDSQWxT7lNrKjZWnjY9i3aslZ89cwQJ
0,000090,000090na me,20030521,1083279192,2044931269,-2044895864,35405;26322;931930410;15549;36153;15206;0;0,2518;947;1760;1812;2218;3111;2773;2592;3115;1611;1998;1602;265,3549;4222;1783;1475;145;1257;3347;1065;248;4289;2713;962;1267,I+r53Owvjm4ao28NTXFBkXTVwH77EyA1er3oeRiFuxnEhTgBxlIOKcJriO6UATdN
0,000100,000100na me,19840912,1031806407,2001576695,-2001480224,96471;460613;44435796723;47954;97170;47337;64;-82.67571,19762;66099;24913;54954;25323;36668;49875;36122;46982;26586;21005;50838;1486,66253;56833;50105;4642;20150;20735;51393;24612;66791;24991;29230;17495;27383,Dol0PN8qZSeUuc0WlFY2BE1X2/Bwk+mMZlw8xcfEpxgj4VfD6FZmG1LS76gpZ8sR
